gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,InternetService_Fiber_optic,InternetService_No,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_1_2_thn,tenure_group_2_4_thn,tenure_group_4_5_thn,tenure_group_5_thn_plus,Churn
0,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-1.4771922538469795,-0.9975395914669438,-1.4725447386909774,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,-0.30319142126049586,1,0,0,1,0,1,0,0,1,-0.3375564165595695,-0.4500147223827462,-0.47317007816412987,0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.6349479846893362,1,1,1,0,0,1,0,1,1,1.015033270615123,0.9470669347791997,0.9173644997748822,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1.5730873906391682,1,0,1,0,1,1,0,1,1,0.19815561206312515,1.1791557764241525,0.16958907686213948,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,-0.09924807214096716,1,0,0,0,1,0,0,0,1,-0.495608102022787,-0.3583613841417786,-0.522574286360677,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.3439800910844016,1,0,0,0,0,0,0,0,0,-1.4788559557992238,-0.7747896778374335,-1.4237288073473966,0,1,1,0,1,0,0,1,0,0,0,0
1,0,1,1,-1.2821194970342338,1,0,1,0,0,0,0,0,1,-0.5372006508288968,-0.9851243106934731,-0.5362731276316338,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.3439800910844016,1,1,0,0,0,1,0,1,1,0.8203801422025286,-0.013612109708180024,0.9680446887511034,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,-0.5071347703800245,1,0,0,0,0,0,0,0,1,-1.5137936967963561,-0.8419640377038055,-1.5313724239876263,0,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0,-1.1189648177386107,1,0,0,0,0,0,0,0,1,-1.4771922538469795,-0.9607112541636924,-1.4606134898420795,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.38476876090830736,1,1,1,0,1,0,1,1,1,0.4543657127087619,-0.19656720301776903,0.5038205220222853,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,1,-0.9965988082668935,1,0,0,0,0,0,0,0,0,-1.5054751870351342,-0.9319473558761292,-1.4487236689405736,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0.2270612864502788,1,0,0,0,0,0,0,0,0,-1.517121100700845,-0.674522551873987,-1.4930406705586012,0,1,1,0,0,0,1,0,1,0,0,0
1,1,0,0,1.5730873906391682,1,1,0,1,0,1,1,1,1,1.3943573157268445,2.343687139027441,1.4064992176997557,1,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,-1.0373874780907992,1,1,0,0,0,0,0,1,1,0.6540099469780892,-0.7222719414682385,0.9106275264251822,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.38476876090830736,1,0,0,0,0,0,0,0,1,-1.5054751870351342,-0.7964340168849887,-1.4630343229418559,0,1,1,0,1,0,0,1,0,0,0,0
0,1,1,0,1.1652006924001108,1,1,0,1,1,0,1,1,1,1.3144996220191139,1.8083138633374547,1.3279845050086518,1,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,-0.6295007798517418,1,0,0,0,0,0,0,0,1,0.19649191011088085,-0.47609779898117066,0.20114433594607917,1,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,-1.2821194970342338,1,0,0,0,0,0,1,0,1,0.4809849439446721,-0.9716762543512357,0.4778830245246814,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0.2270612864502788,1,1,0,1,1,0,1,1,1,1.2546063517383153,0.7554101579540452,1.3447301174281574,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.5479234402039304,1,0,0,0,0,1,0,1,1,0.7588231699694862,-0.24803018986992578,0.8586712736057338,1,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.8742327987951762,1,0,0,1,1,1,0,0,1,-0.13292107643350912,-0.7039676425579708,-0.07755276469105435,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,-0.30319142126049586,1,1,0,0,0,0,0,0,1,-1.314149462527029,-0.7662198380114978,-1.4270071389176837,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0.2678499562741845,1,1,0,1,0,0,0,1,0,0.8586452871041499,0.49350266850449065,0.7486305945573631,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.1597534875625164,1,0,0,0,0,0,0,0,0,-1.5038114850828896,-0.9547782881303524,-1.1759206353642118,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,0,-1.2413308272103278,1,0,0,0,1,0,1,1,0,0.13659863983008275,-0.9415939191673746,0.2972571738955341,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1.1652006924001108,1,1,1,0,1,1,1,0,0,1.1481294267946744,1.6055602426351272,1.0773250488866566,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.3439800910844016,1,0,0,1,0,0,1,1,1,0.1515719574002824,-0.29720788610183313,0.07692954034904674,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0.8388913338088649,1,1,1,1,0,1,0,0,0,-0.024780449537623282,0.5279138714978628,0.031399183952718956,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,1.613876060463074,1,1,1,1,1,1,1,1,1,0.7920972090143741,1.7629156862082678,0.7487757694157452,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1,-0.26240275143659014,0,0,0,0,1,0,0,0,1,-1.1677436907295222,-0.6608987039455766,-1.1494067490333277,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,1.5730873906391682,1,0,0,0,0,0,0,0,0,-1.4988203792261565,-0.4236459844567906,-1.5328311545295985,0,1,0,1,0,0,0,0,0,0,1,0
0,1,1,0,0.7165253243371477,1,0,0,0,0,0,0,0,1,0.2048104198721028,0.5073902038121606,0.1314459572537674,1,0,0,0,0,1,0,0,0,1,0,1
1,0,1,0,-1.2005421573864221,0,0,0,0,0,0,0,1,1,-0.989727581839372,-0.9627108834564108,-1.0499796752925126,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.8388913338088649,0,0,1,1,1,1,1,0,1,-0.37582156146119056,0.25879892701521356,-0.3515201154509808,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,1.450721381167451,1,0,0,0,0,0,0,0,0,-1.492165571417179,-0.3970355330998469,-1.4760051907672507,0,1,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1.124412022576205,1,1,1,1,1,1,1,1,1,1.7021421768920575,2.0372384564312926,1.6737145353107419,1,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,-1.2821194970342338,1,0,0,0,0,1,1,0,1,0.6623284567393112,-0.9692810939896279,0.6585088751538292,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1.0836233527522994,1,0,0,1,0,1,1,1,1,0.3678532111920536,0.989718368374433,0.39963335575578035,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,-1.0373874780907992,0,0,1,0,1,0,0,0,0,-0.9847364759826389,-0.890174880211761,-0.8982350222737921,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.1400367419648729,1,0,1,1,1,0,0,1,1,0.13160753397334937,-0.14055560887338486,0.10000300231318099,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-1.2005421573864221,1,0,0,0,0,0,0,0,0,-1.5337581202232888,-0.9819380881940868,-1.533305728199253,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1.4099327113435454,1,0,1,0,1,0,0,1,0,0.02180320512521947,0.9102605714242199,0.005530224947047624,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.18627261662637304,1,0,0,0,0,0,0,0,0,-1.4988203792261565,-0.6618875316177999,-1.449479449061914,0,1,0,1,0,0,1,0,1,0,0,0
0,0,1,1,1.5322987208152625,1,1,1,1,1,1,1,1,1,1.6023200597573939,2.4517330426790447,1.5737350889380337,1,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,-0.9558101384429878,1,0,0,0,0,0,0,0,1,-0.6819427206741592,-0.8535443084429543,-0.8699061972952584,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1.3691440415196396,1,1,0,1,1,0,1,1,0,1.4376135664851988,2.1746635289220655,1.4829501361016602,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.8742327987951762,1,1,0,1,0,0,1,1,1,1.2346419283113828,-0.5031916772000902,1.2989096182935342,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,0,0.3086386260980903,0,0,0,1,0,0,1,0,1,-0.8516403198030874,-0.286946052258982,-0.7952806547264574,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,-0.4255574307322131,1,0,0,1,0,0,1,1,1,0.9418303847163696,-0.05846093813057616,1.0979464116719475,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1.3691440415196396,1,0,1,0,0,0,1,0,1,-0.17118622133513015,0.7499606187826812,-0.1449422257820513,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,-0.6295007798517418,1,1,0,0,0,0,1,1,1,0.99506884718819,-0.31924775621827767,0.8969388970852353,1,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1.613876060463074,1,1,0,1,1,0,1,1,1,1.281225582974226,2.2335756842383043,1.2417453278542918,1,0,0,1,0,1,0,0,0,0,1,1
1,0,0,0,1.002046013104488,0,0,1,0,1,0,1,1,1,-0.37083045560445743,0.39802586326425954,-0.2936652532552878,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1.5730873906391682,1,0,0,0,0,0,0,0,0,-1.4771922538469795,-0.3469129570922595,-1.4513289616885359,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1.613876060463074,1,1,1,1,1,1,0,1,0,0.530896002512004,1.553306193645192,0.5292306637644406,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.9558101384429878,1,1,0,0,0,0,1,0,1,0.6806291782139994,-0.673160167081146,0.6415694477757645,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.2821194970342338,1,1,0,0,0,0,0,1,1,0.6706469665005331,-0.9691712242482698,0.6667944646322305,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.18627261662637304,1,1,0,0,0,1,1,1,0,1.1780760619350734,0.5498218979246776,1.02020844611366,1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1.4915100509913568,1,0,0,1,0,0,1,1,1,1.023351780376345,1.957385128412191,1.0874382319197617,1,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,0.7165253243371477,1,1,0,1,0,0,1,0,1,0.7704690836351967,0.912809549423729,0.7429224607597816,1,0,0,0,0,1,0,0,0,1,0,1
0,0,1,1,1.287566701871828,1,1,0,1,0,0,0,0,1,-0.3675030516999686,0.48761365036769383,-0.39135298916097166,0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,0,0.3086386260980903,1,1,1,0,0,0,1,1,0,1.2296508224546494,0.7892939861888983,1.2337773526392293,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1.613876060463074,1,1,0,0,0,0,0,0,0,-1.327459078144984,-0.19386440738035854,-1.300756850172124,0,1,0,1,1,0,0,0,0,0,1,0
0,1,1,0,-1.2005421573864221,1,0,0,1,0,0,0,0,1,0.3229332584814547,-0.9014914635716503,0.48893047716255006,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,-0.2216140816126844,1,1,0,1,1,1,1,1,1,0.6623284567393112,0.008449734356536332,0.6829973951677708,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.8334441289712705,1,0,1,0,0,1,1,1,1,1.1314924072722305,-0.5139149639566454,0.9439474326847532,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.6349479846893362,1,1,1,1,1,1,1,1,0,1.560727510951284,1.3858207599188301,1.6066910210883745,1,0,0,1,1,0,0,0,1,0,0,0
1,0,1,1,-0.4255574307322131,1,1,0,0,1,0,1,0,1,0.7937609109666184,-0.17806513857305675,0.6879603795725101,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,-0.9558101384429878,1,1,0,1,0,0,1,1,1,1.1497931287469187,-0.6024919494395847,1.2337129091655084,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0.6349479846893362,1,0,0,0,0,0,0,0,0,-1.4871744655604457,-0.5550941430176795,-1.4426820932792392,0,1,0,1,0,0,0,0,1,0,0,0
1,1,1,0,0.18627261662637304,1,0,0,0,0,0,0,0,1,0.24473926672596835,0.125307191265063,0.1549689697177995,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.512581975217619,1,1,0,1,0,0,1,1,1,1.1963767834097616,1.076581385892185,1.33903195764652,1,0,0,0,1,0,0,0,1,0,0,1
0,0,1,0,1.4915100509913568,1,1,0,0,1,1,1,1,0,1.346109959111757,2.1755644608012017,1.325895095488011,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-0.05845940231706142,1,0,1,0,1,1,0,0,0,0.7554957660649971,0.19070166132143312,0.7605552642781389,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1.3691440415196396,1,1,1,1,1,1,1,1,1,1.7087969847010351,2.4487445857141026,1.7961203105383234,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1.5730873906391682,1,1,1,1,1,0,1,1,1,1.4875246250525305,2.4451848060940984,1.5143052396736585,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,1.4099327113435454,1,1,0,1,0,1,1,1,1,1.3011900064011586,2.0869655013699915,1.3299878863452204,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,0,0,0,1,0,1,1,0,0.9817592315702351,-0.9650620959214751,0.9766755111244382,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.8388913338088649,1,0,0,0,0,0,0,0,0,-1.5370855241277774,-0.5645649147227518,-1.5230712013215297,0,1,0,1,0,0,1,0,0,1,0,0
1,0,0,0,-0.46634610055611886,0,0,1,0,0,1,1,0,1,-0.710225653862314,-0.5620159367232429,-0.5556061697479036,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,1,1.3283553716957337,1,1,1,1,0,0,0,1,1,0.154899361304771,0.953153718450441,0.12167915931784291,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.7573139941610534,1,0,0,0,0,0,1,1,0,0.7538320641127528,0.9605149911214369,0.7567012335998236,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.2821194970342338,0,0,0,0,0,0,1,0,1,-1.0047008994095714,-0.9912989901578011,-1.0019232563177851,0,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,-0.46634610055611886,1,1,0,0,0,0,1,1,1,0.9767681257135017,-0.13912730223572894,0.9630240160790722,1,0,0,0,0,1,0,1,0,0,0,1
1,0,1,1,0.0639066071546558,1,1,0,1,0,0,1,1,1,1.091563560418365,0.49207436186683473,1.1720204677681574,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2821194970342338,1,0,0,0,0,0,1,0,1,0.5109315790850714,-0.9712807232823464,0.5077111466469262,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.26240275143659014,0,0,0,0,1,1,0,0,0,-0.9697631584124393,-0.5571816681034844,-0.8485761156636815,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2821194970342338,0,0,0,0,0,0,0,0,0,-1.3474235015719167,-0.9958256235017567,-1.3432895428279175,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1.613876060463074,0,0,1,1,1,1,1,1,1,-0.0031523241584464423,1.0676819368421753,0.020587531895918016,0,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,1.0836233527522994,1,1,0,0,1,0,1,1,1,1.151456830699163,1.5819821961396687,1.1566553666417105,1,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.4717933053937132,1,1,0,1,0,0,1,1,1,0.421091673663874,0.5189265266547662,0.46259234575999564,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.1597534875625164,1,0,0,1,1,1,1,1,1,1.3560921708252238,-0.8114641975027833,1.5260100935424419,1,0,1,0,0,1,0,0,0,0,0,1
1,0,0,1,1.613876060463074,0,0,1,1,1,1,1,1,0,0.07670536954928465,1.046564972553139,-0.0015303889061474179,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.10469527697856156,0,0,1,0,1,0,1,1,0,-0.3907948790313902,-0.15795897590451555,-0.32354653605187994,0,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,-0.05845940231706142,1,1,0,1,0,1,1,1,0,0.5209137907985377,0.07966730070488813,0.49044504728225735,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-0.7110781194995532,0,0,0,1,0,0,0,1,1,-0.8682773393255313,-0.7415430941024577,-0.8196402877929572,0,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-0.6403501718680493,-0.9864866954863141,-0.6390144371638096,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.8334441289712705,1,0,0,0,0,0,0,0,0,-1.4805196577514683,-0.8893838180739825,-1.4156503576059551,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1.2467780320479223,1,0,1,1,1,1,1,1,1,0.7255491309245983,1.3268646567060476,0.6412011993545019,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.2678499562741845,1,0,1,0,0,0,0,0,1,-0.5671472859692959,-0.177515789866266,-0.5488927177602756,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,-0.7518667893234591,1,1,0,0,0,1,1,0,1,0.8902556241967934,-0.43478677623050677,0.9279088987658477,1,0,0,0,0,1,0,1,0,0,0,1
1,0,1,1,-0.09924807214096716,1,1,0,1,0,1,0,0,1,0.6207359079332013,0.12299992669654189,0.6874532010650443,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1.450721381167451,1,1,0,1,1,0,0,0,1,0.6490188411213563,1.5190268343414495,0.6489317084920303,1,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,-0.8742327987951762,1,1,0,0,0,0,0,0,0,0.344561383860632,-0.616005927626637,0.5254875022551323,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1.450721381167451,1,0,1,1,1,0,1,1,1,1.2762344771174927,2.102501082798033,1.2960118773743503,1,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,-1.2413308272103278,1,1,0,0,0,0,0,1,1,0.6373729274556452,-0.9247838487395778,0.9311047689932312,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1.613876060463074,1,0,0,0,0,0,0,0,0,-1.4705374460380018,-0.350802345936338,-1.4651337392130739,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1.613876060463074,0,0,1,1,1,1,0,1,0,-0.3076097814191705,0.6986514495684257,-0.365935217271501,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,1.287566701871828,1,0,1,0,1,0,1,1,1,1.1348198111767192,1.795481077546823,1.1497407613545445,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.078176147914705,0,0,0,0,1,0,1,1,1,-0.563819882064807,-0.8724638779048275,-0.4666741760130631,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,-1.1597534875625164,1,0,0,0,0,0,0,0,0,-1.5320944182710443,-0.9695447813688877,-1.4543164418384946,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.5730873906391682,1,1,0,0,0,0,0,0,0,-1.3374412898584502,-0.21085026939432835,-1.3068096094342805,0,1,0,1,0,0,0,0,0,0,1,0
1,1,1,0,-0.7518667893234591,1,1,0,0,0,0,0,0,1,0.3395702780038986,-0.5612029006371926,0.24695180920524032,1,0,0,0,0,1,0,1,0,0,0,0
0,1,1,1,1.3691440415196396,1,1,1,1,0,1,1,1,1,1.5207986640974185,2.162467987631311,1.4690152810698034,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.1597534875625164,1,1,0,1,0,0,0,0,1,0.5125952810373157,-0.864069829665065,0.5342250329778101,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1.5730873906391682,1,1,0,0,1,1,0,0,1,0.715566919211132,1.7059152643916604,0.7290880936966052,1,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,-1.2413308272103278,1,1,0,0,0,1,0,0,1,-0.35086603217752466,-0.9551078973544268,-0.21230657902614422,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,-1.1189648177386107,1,0,0,0,1,0,1,1,1,0.9834229335224794,-0.7876444375763368,1.1496786194334567,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,0,1.2059893622240165,1,1,0,1,1,0,1,0,1,1.099882070179587,1.602439941980556,1.0214444220157997,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2413308272103278,1,0,0,0,1,0,0,0,1,0.36286210533532026,-0.9359026665650225,0.5118539413861267,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,-1.1597534875625164,1,1,0,0,0,0,0,0,1,-0.4656614668823879,-0.9074024556567188,-0.282734089592555,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.8796800036327707,1,1,1,1,0,1,1,1,1,1.4342861625807102,1.5251355919609624,1.3836207039876944,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-0.8742327987951762,1,0,0,1,0,0,0,0,0,-0.45900665907341026,-0.7731196577687895,-0.5516391299370327,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,-1.2005421573864221,1,0,0,0,0,0,1,0,1,0.4992856654193608,-0.8918888481769481,0.7303173172999732,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1.613876060463074,1,1,1,1,1,1,0,0,1,0.9767681257135017,2.003772133213601,1.0010489535067353,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,0,0,0,1,0,0,0,0,0.3462250858128763,-0.9734561441612376,0.3436564749745809,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,-0.2216140816126844,1,1,0,0,0,0,0,0,1,-1.2991761449568293,-0.6599977720664398,-1.1840221006319822,0,1,0,1,1,0,0,0,1,0,0,0
0,0,1,1,0.9204686734566764,1,0,0,0,0,0,0,0,0,-1.522112206557578,-0.5679049548600397,-1.5505196680368045,0,1,1,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.7110781194995532,1,1,1,0,0,0,1,1,1,1.1581116385081407,-0.31799524116679484,1.309756208156169,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-0.30319142126049586,1,1,0,0,0,0,0,0,0,-1.3174768664315177,-0.7093073119879769,-1.2553297249252096,0,1,1,0,0,0,0,0,1,0,0,1
1,0,1,0,0.8796800036327707,1,1,0,1,1,0,1,1,1,1.3111722181146248,1.3130869911397356,1.0874875985559451,1,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,1.0836233527522994,1,0,0,0,0,0,0,0,0,-1.4821833597037126,-0.449729061055215,-1.4402449830972097,0,1,1,0,0,0,1,0,0,1,0,0
1,1,1,0,-0.2216140816126844,1,1,0,1,1,0,0,1,1,1.020024376471856,0.09663118877058623,0.9292942142553579,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,-1.2005421573864221,1,0,0,0,0,0,0,0,1,-0.7185441636235359,-0.9522073361825717,-0.7859455572474586,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1.5322987208152625,1,1,1,1,0,0,1,0,1,0.14325344763906042,1.1347464269671892,0.1549107466566002,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,1.1652006924001108,1,0,1,1,0,1,1,1,1,0.5375508103209816,1.0799433999777444,0.4275175068428585,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1.5322987208152625,1,1,0,0,1,1,1,1,1,1.3111722181146248,2.152645632753892,1.2515203506794055,1,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1.0428346829283937,1,1,1,0,1,1,1,1,1,0.6456914372168673,1.1541054753944946,0.6573660352257735,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,0.5941593148654305,1,1,1,1,1,1,1,1,1,0.8519904792951721,0.891275080117532,0.8931497176166401,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,1,0.7981026639849592,1,0,0,0,0,0,0,0,0,-1.5054751870351342,-0.5985366387506914,-1.5602445165546708,0,1,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.2678499562741845,0,0,1,1,0,1,1,0,1,-0.5305458430199191,-0.17995489812441698,-0.5536091302325966,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,1,0.3086386260980903,1,0,0,0,0,0,0,0,1,-1.4805196577514683,-0.6308383427099871,-1.4436280314113568,0,1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,-1.2821194970342338,1,0,0,0,0,0,1,0,1,0.47266643418345017,-0.9717861240925939,0.4695974350462801,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1.613876060463074,1,0,1,1,1,1,1,0,1,0.3395702780038986,1.338664666927913,0.30441500258381954,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,-1.1597534875625164,1,1,0,1,0,0,1,1,1,1.099882070179587,-0.8375692480494795,1.0338460785254067,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,1,-0.6902612304353811,-0.9658311841109821,-0.6166433455721261,0,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0.9204686734566764,1,1,1,1,1,1,1,1,1,1.717115494462257,1.798447560563493,1.6940870422888477,1,0,0,0,0,1,0,0,0,1,0,0
0,1,1,0,1.450721381167451,1,1,0,1,0,0,0,1,1,0.8220438441547729,1.6864023983264533,0.8345532821890378,1,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0.6757366545132419,1,0,0,0,0,0,0,0,1,-1.492165571417179,-0.6008658772674842,-1.5276016353066393,0,1,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0.9612573432805821,1,0,0,1,0,1,1,1,1,0.36119840338307596,0.8764646389824532,0.38381199255383247,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1.5322987208152625,1,0,0,0,0,0,0,0,0,-1.5038114850828896,-0.4169878781304867,-1.5168134596184355,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.05845940231706142,0,0,0,0,1,0,1,1,1,-0.4939444000705427,-0.3370466543182978,-0.52328346154614,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,-0.38476876090830736,1,0,0,0,0,0,0,0,1,-1.5104662928918673,-0.7999059007119061,-1.4744180023991373,0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1.287566701871828,1,1,0,0,0,0,0,0,1,-1.3474235015719167,-0.30285519080764195,-1.3227827088688744,0,1,1,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.4255574307322131,1,0,1,1,0,0,0,0,0,0.559178935700159,-0.20630166210210094,0.5911696297566407,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-1.1597534875625164,1,0,0,0,0,0,0,0,0,-1.5021477831306453,-0.9721377072649399,-1.503201419761062,0,1,0,0,0,0,1,0,0,0,0,0
